name,age,city,salary,age_category
Thomas,4,Mumbai,110000,young
David,14,Paris,95000,young
Jessica,96,Cape Town,200000,senior
William,62,Moscow,70000,adult
Christopher,67,Mumbai,165000,senior
James,44,Toronto,120000,adult
Joseph,42,Toronto,180000,adult
Mary,45,Tokyo,100000,adult
Barbara,59,Toronto,45000,adult
Michael,39,Cairo,80000,adult
Mary,73,Tokyo,180000,senior
Richard,46,Tokyo,45000,adult
Patricia,51,Sydney,180000,adult
David,61,Sydney,75000,adult
John,79,Toronto,50000,senior
Linda,91,Moscow,115000,senior
Richard,96,Mumbai,90000,senior
Michael,88,Rio de Janeiro,150000,senior
Linda,29,Tokyo,85000,adult
Karen,20,Cairo,35000,adult
Elizabeth,65,Toronto,20000,adult
Robert,41,Paris,110000,adult
Thomas,98,Rio de Janeiro,120000,senior
Richard,97,Rio de Janeiro,45000,senior
Barbara,74,Toronto,180000,senior
Robert,95,Sydney,165000,senior
Jessica,44,Rio de Janeiro,45000,adult
Jessica,86,Paris,70000,senior
Barbara,45,Cairo,175000,adult
Susan,18,Mumbai,150000,young
James,95,Toronto,145000,senior
Joseph,87,Paris,90000,senior
Joseph,61,Sydney,120000,adult
Joseph,8,Cairo,185000,young
Michael,15,Moscow,60000,young
Jessica,70,Tokyo,35000,senior
Barbara,45,Sydney,145000,adult
Joseph,17,Sydney,165000,young
John,17,Cape Town,65000,young
Karen,60,Sydney,190000,adult
James,57,Cape Town,80000,adult
David,21,Mumbai,150000,adult
Thomas,54,New York,150000,adult
Richard,72,Rio de Janeiro,55000,senior
David,82,New York,70000,senior
William,32,New York,145000,adult
Patricia,52,Paris,145000,adult
John,54,Toronto,125000,adult
Elizabeth,68,Rio de Janeiro,145000,senior
Richard,56,Cape Town,75000,adult
Elizabeth,13,New York,195000,young
Christopher,66,Paris,180000,senior
Joseph,27,Rio de Janeiro,90000,adult
Jennifer,37,Mumbai,115000,adult
Jennifer,71,Rio de Janeiro,35000,senior
Joseph,63,Cairo,95000,adult
Karen,30,Rio de Janeiro,115000,adult
Thomas,22,Rio de Janeiro,160000,adult
Robert,48,Sydney,110000,adult
Karen,22,New York,90000,adult
Barbara,3,Rio de Janeiro,155000,young
Michael,64,Paris,135000,adult
Robert,25,Sydney,80000,adult
Robert,50,Mumbai,145000,adult
Sarah,4,Moscow,120000,young
Michael,47,Tokyo,100000,adult
Barbara,54,New York,130000,adult
Jessica,1,Paris,150000,young
Jessica,65,Moscow,35000,adult
William,51,Toronto,170000,adult
James,95,Tokyo,135000,senior
Mary,63,Mumbai,165000,adult
Joseph,20,Paris,65000,adult
Barbara,55,Toronto,60000,adult
Richard,46,Cape Town,170000,adult
Jessica,96,Mumbai,180000,senior
Joseph,59,Toronto,150000,adult
James,17,Cairo,40000,young
Patricia,7,Cairo,190000,young
Barbara,60,Toronto,165000,adult
Linda,82,Rio de Janeiro,195000,senior
Robert,60,Paris,35000,adult
William,29,Mumbai,95000,adult
Mary,21,Cairo,70000,adult
Robert,6,Moscow,125000,young
Susan,14,Sydney,190000,young
Patricia,54,Toronto,130000,adult
Sarah,58,Moscow,90000,adult
James,14,Cape Town,95000,young
Linda,7,Cape Town,70000,young
Richard,33,Toronto,115000,adult
Jennifer,3,Mumbai,40000,young
Elizabeth,92,Tokyo,75000,senior
Thomas,57,Tokyo,185000,adult
Richard,47,Cairo,120000,adult
Karen,89,Cape Town,90000,senior
Sarah,99,Rio de Janeiro,140000,senior
Robert,15,Cairo,55000,young
Michael,53,Rio de Janeiro,50000,adult
Barbara,25,Paris,30000,adult
Patricia,38,Toronto,150000,adult
Jennifer,90,New York,40000,senior
Robert,74,Rio de Janeiro,165000,senior
Richard,36,Mumbai,95000,adult
Richard,87,Moscow,85000,senior
Sarah,85,Paris,145000,senior
Thomas,30,Sydney,25000,adult
Elizabeth,50,Cairo,30000,adult
Richard,71,Cairo,170000,senior
Christopher,30,Mumbai,130000,adult
William,62,Toronto,35000,adult
Barbara,87,Rio de Janeiro,40000,senior
Richard,3,Paris,165000,young
Linda,55,Cairo,80000,adult
Sarah,6,Toronto,170000,young
John,16,Sydney,40000,young
Jessica,70,Tokyo,25000,senior
Jennifer,88,Cairo,175000,senior
Robert,97,Paris,130000,senior
Karen,99,Tokyo,115000,senior
Linda,85,Paris,195000,senior
Thomas,83,Sydney,160000,senior
Mary,60,Moscow,95000,adult
Barbara,98,Toronto,65000,senior
John,14,Cairo,75000,young
David,66,Paris,100000,senior
William,34,Cairo,140000,adult
Jessica,42,Sydney,195000,adult
Thomas,4,Cape Town,165000,young
Patricia,96,Rio de Janeiro,135000,senior
Thomas,86,Paris,120000,senior
Christopher,56,Moscow,165000,adult
David,73,Tokyo,85000,senior
Susan,92,Mumbai,35000,senior
Susan,76,Toronto,160000,senior
John,93,Rio de Janeiro,125000,senior
Mary,54,New York,195000,adult
Susan,91,Sydney,155000,senior
Jessica,76,Sydney,200000,senior
Jessica,52,Paris,145000,adult
Christopher,35,Tokyo,140000,adult
Sarah,26,Sydney,135000,adult
Jennifer,96,Cairo,130000,senior
Patricia,23,Cape Town,80000,adult
William,92,New York,40000,senior
James,56,Moscow,25000,adult
Christopher,28,Sydney,40000,adult
Thomas,31,New York,125000,adult
John,3,Cape Town,90000,young
James,10,Cairo,30000,young
Linda,23,New York,135000,adult
Jennifer,29,Tokyo,90000,adult
Elizabeth,79,Cairo,135000,senior
James,43,Toronto,80000,adult
David,20,Tokyo,190000,adult
Michael,56,Sydney,30000,adult
Robert,62,Tokyo,110000,adult
Sarah,83,Cape Town,90000,senior
Susan,14,Mumbai,115000,young
Patricia,12,Paris,125000,young
Barbara,38,Sydney,130000,adult
William,50,Paris,35000,adult
Thomas,33,Tokyo,190000,adult
Susan,89,Mumbai,85000,senior
Linda,51,Moscow,155000,adult
Jessica,90,Toronto,70000,senior
David,47,New York,200000,adult
Christopher,89,Rio de Janeiro,170000,senior
Richard,77,Sydney,75000,senior
Elizabeth,61,Moscow,200000,adult
David,60,Rio de Janeiro,60000,adult
Mary,43,Toronto,190000,adult
Barbara,8,Toronto,135000,young
Barbara,29,Cape Town,85000,adult
Susan,37,Cape Town,40000,adult
Christopher,64,Sydney,155000,adult
John,16,Moscow,115000,young
Robert,46,Tokyo,30000,adult
Linda,71,Mumbai,100000,senior
Karen,10,New York,95000,young
Robert,6,Paris,20000,young
William,28,New York,135000,adult
Richard,49,Toronto,190000,adult
Christopher,58,Toronto,150000,adult
Joseph,80,Sydney,25000,senior
Jennifer,39,Rio de Janeiro,185000,adult
Susan,13,Rio de Janeiro,55000,young
Michael,71,Cairo,80000,senior
David,57,Cape Town,115000,adult
Karen,38,Cairo,170000,adult
Mary,79,Moscow,45000,senior
Joseph,62,Moscow,110000,adult
Joseph,38,Paris,165000,adult
Sarah,22,Paris,85000,adult
Jennifer,99,Toronto,150000,senior
Karen,70,Toronto,40000,senior
Elizabeth,58,Tokyo,125000,adult
Joseph,83,Mumbai,185000,senior
Jessica,97,Rio de Janeiro,200000,senior
Susan,41,Mumbai,65000,adult
Patricia,19,Cairo,20000,adult
Linda,62,Cape Town,105000,adult
Richard,72,Cairo,90000,senior
Christopher,38,Cairo,75000,adult
Thomas,11,Toronto,110000,young
Karen,25,Mumbai,95000,adult
William,76,Cape Town,20000,senior
John,55,Cape Town,60000,adult
Richard,43,Cairo,80000,adult
Susan,79,Cape Town,170000,senior
Sarah,51,Mumbai,145000,adult
Joseph,96,Moscow,70000,senior
Thomas,25,Rio de Janeiro,25000,adult
Sarah,85,Paris,165000,senior
Robert,58,Cairo,85000,adult
Karen,85,Moscow,20000,senior
Richard,91,Rio de Janeiro,50000,senior
Sarah,79,Rio de Janeiro,145000,senior
Patricia,55,Rio de Janeiro,130000,adult
Elizabeth,71,New York,65000,senior
Jennifer,18,Mumbai,35000,young
William,77,Moscow,90000,senior
Thomas,44,Cairo,110000,adult
Susan,14,Tokyo,130000,young
Thomas,33,Mumbai,115000,adult
Susan,32,Sydney,105000,adult
Robert,23,Sydney,160000,adult
Karen,4,Paris,145000,young
David,83,Cairo,90000,senior
Mary,72,Tokyo,110000,senior
Joseph,29,Cairo,120000,adult
Jennifer,87,Toronto,55000,senior
Jessica,15,Cape Town,40000,young
Richard,77,Moscow,150000,senior
Jessica,26,Rio de Janeiro,120000,adult
Patricia,93,Mumbai,100000,senior
Susan,70,Toronto,180000,senior
Elizabeth,53,Rio de Janeiro,90000,adult
Karen,13,Rio de Janeiro,90000,young
Sarah,31,Tokyo,165000,adult
John,78,Paris,80000,senior
Karen,92,Paris,70000,senior
Jennifer,67,Moscow,115000,senior
David,32,Cairo,55000,adult
Richard,87,Cairo,55000,senior
Mary,13,New York,120000,young
Karen,4,Cairo,20000,young
Sarah,56,Toronto,135000,adult
Elizabeth,71,Toronto,140000,senior
Christopher,24,Toronto,155000,adult
Robert,64,New York,165000,adult
Thomas,84,Cape Town,155000,senior
Jessica,3,Mumbai,90000,young
William,41,Rio de Janeiro,25000,adult
Christopher,36,Mumbai,60000,adult
Susan,53,Rio de Janeiro,90000,adult
Michael,22,New York,90000,adult
Michael,59,Rio de Janeiro,50000,adult
Christopher,60,Tokyo,85000,adult
Karen,38,Toronto,70000,adult
Jennifer,40,Tokyo,160000,adult
Michael,23,Tokyo,110000,adult
Robert,65,Paris,175000,adult
Patricia,67,Toronto,160000,senior
David,1,Moscow,135000,young
Richard,30,New York,30000,adult
Susan,88,Toronto,130000,senior
Christopher,71,Toronto,110000,senior
Jennifer,88,Sydney,165000,senior
Patricia,74,Cape Town,20000,senior
John,49,Cape Town,20000,adult
Robert,90,Cairo,120000,senior
Christopher,85,Mumbai,145000,senior
Patricia,61,Rio de Janeiro,50000,adult
Linda,99,Moscow,45000,senior
Robert,51,Toronto,75000,adult
William,73,Cape Town,165000,senior
Sarah,19,Toronto,120000,adult
John,98,New York,50000,senior
Robert,80,Mumbai,35000,senior
Karen,2,Mumbai,100000,young
Robert,99,Cape Town,25000,senior
Linda,88,New York,145000,senior
Mary,26,Cape Town,100000,adult
Jessica,27,Sydney,75000,adult
David,98,Cape Town,185000,senior
William,7,Toronto,80000,young
William,83,Paris,85000,senior
John,37,Cape Town,175000,adult
Barbara,8,Tokyo,170000,young
Robert,37,New York,150000,adult
David,9,Toronto,170000,young
Robert,72,Paris,60000,senior
Joseph,37,Moscow,150000,adult
Richard,94,Rio de Janeiro,60000,senior
Jessica,94,Toronto,25000,senior
James,97,Cairo,95000,senior
James,58,Sydney,110000,adult
Mary,34,Moscow,150000,adult
Elizabeth,61,Toronto,130000,adult
Karen,24,Moscow,30000,adult
Thomas,17,Paris,160000,young
John,88,Moscow,190000,senior
Elizabeth,41,Tokyo,50000,adult
Karen,45,Cairo,110000,adult
John,48,New York,185000,adult
Richard,48,Paris,145000,adult
Christopher,93,Sydney,85000,senior
Joseph,4,Cape Town,190000,young
David,13,Sydney,55000,young
Elizabeth,82,Rio de Janeiro,90000,senior
Susan,48,Moscow,125000,adult
Jessica,71,Paris,155000,senior
Joseph,88,Tokyo,200000,senior
Sarah,32,Rio de Janeiro,45000,adult
William,87,Cairo,180000,senior
Karen,68,Moscow,180000,senior
Thomas,78,Paris,165000,senior
Linda,39,New York,50000,adult
Sarah,71,Sydney,80000,senior
Karen,8,Rio de Janeiro,85000,young
Jessica,52,Cape Town,200000,adult
Barbara,77,Cairo,125000,senior
Joseph,67,Cape Town,150000,senior
Richard,47,Mumbai,115000,adult
Susan,70,Paris,105000,senior
Susan,82,Tokyo,110000,senior
Richard,43,Sydney,185000,adult
James,82,Mumbai,200000,senior
Sarah,83,Tokyo,55000,senior
Mary,60,Rio de Janeiro,90000,adult
Michael,18,Moscow,85000,young
Mary,80,Rio de Janeiro,115000,senior
Sarah,26,Toronto,70000,adult
Sarah,33,Mumbai,95000,adult
Susan,61,Paris,60000,adult
Susan,47,Toronto,130000,adult
Susan,56,Cape Town,80000,adult
Richard,21,Sydney,55000,adult
Sarah,56,Paris,120000,adult
John,88,Moscow,90000,senior
Jessica,51,Cairo,175000,adult
Elizabeth,33,Cape Town,130000,adult
Elizabeth,48,Cape Town,195000,adult
Jennifer,18,Cairo,95000,young
Michael,14,Mumbai,165000,young
Elizabeth,73,Moscow,145000,senior
Richard,45,Mumbai,155000,adult
Robert,8,Moscow,135000,young
David,8,Mumbai,145000,young
Susan,46,Moscow,40000,adult
Robert,17,Paris,25000,young
Patricia,72,Cairo,135000,senior
Barbara,47,Mumbai,155000,adult
Sarah,57,Cairo,80000,adult
David,94,Toronto,20000,senior
Linda,4,Moscow,55000,young
Linda,41,Cape Town,185000,adult
Jessica,31,Tokyo,70000,adult
Joseph,46,Tokyo,85000,adult
Michael,15,Cape Town,100000,young
Christopher,32,Sydney,70000,adult
Elizabeth,14,Moscow,155000,young
David,71,Cape Town,50000,senior
Elizabeth,52,Mumbai,90000,adult
Linda,50,Cape Town,90000,adult
Karen,81,Mumbai,145000,senior
Elizabeth,5,Cape Town,80000,young
Sarah,91,Toronto,140000,senior
Sarah,12,Paris,190000,young
Karen,69,Moscow,35000,senior
Jessica,36,Sydney,70000,adult
James,83,Tokyo,160000,senior
Mary,51,Sydney,125000,adult
Jessica,24,Rio de Janeiro,170000,adult
David,74,Toronto,160000,senior
Elizabeth,9,Toronto,175000,young
Christopher,18,Cairo,70000,young
Mary,46,Toronto,100000,adult
William,71,Cairo,115000,senior
James,24,New York,150000,adult
James,52,Cape Town,80000,adult
Richard,56,Sydney,35000,adult
Sarah,14,Rio de Janeiro,40000,young
Michael,75,Cape Town,105000,senior
Thomas,73,Cairo,65000,senior
Mary,60,Mumbai,195000,adult
James,66,Rio de Janeiro,125000,senior
Michael,46,Paris,145000,adult
Joseph,16,Cairo,105000,young
Barbara,99,New York,50000,senior
James,7,Mumbai,110000,young
Thomas,49,Mumbai,200000,adult
Robert,80,Moscow,150000,senior
James,64,Rio de Janeiro,95000,adult
Susan,67,Toronto,115000,senior
Richard,47,Toronto,105000,adult
Thomas,25,Tokyo,115000,adult
Sarah,45,Paris,130000,adult
William,61,Mumbai,120000,adult
William,6,Rio de Janeiro,155000,young
Elizabeth,4,New York,155000,young
Jessica,75,Paris,30000,senior
James,69,Tokyo,30000,senior
Mary,35,Toronto,70000,adult
James,8,Cape Town,135000,young
James,43,Sydney,125000,adult
Patricia,95,Paris,145000,senior
Robert,59,Toronto,115000,adult
David,65,New York,195000,adult
Elizabeth,59,New York,35000,adult
Barbara,77,Toronto,130000,senior
Christopher,69,New York,90000,senior
Susan,88,Rio de Janeiro,120000,senior
Linda,15,Mumbai,135000,young
William,82,Sydney,40000,senior
Susan,80,Toronto,110000,senior
Jennifer,95,New York,105000,senior
John,51,Mumbai,25000,adult
Jessica,73,Cairo,85000,senior
Jennifer,59,Cairo,55000,adult
Jennifer,33,Moscow,95000,adult
Susan,92,New York,200000,senior
Robert,86,Toronto,100000,senior
Jessica,73,Tokyo,170000,senior
Jessica,86,Paris,160000,senior
Sarah,88,Mumbai,65000,senior
Robert,86,New York,175000,senior
Christopher,29,Cape Town,75000,adult
David,41,Tokyo,70000,adult
Robert,95,Sydney,20000,senior
Linda,96,Toronto,195000,senior
Mary,58,Cairo,25000,adult
Linda,68,Toronto,85000,senior
Christopher,39,Tokyo,190000,adult
Robert,42,Cape Town,65000,adult
Thomas,99,Paris,45000,senior
Jessica,93,Sydney,65000,senior
David,15,Sydney,110000,young
James,43,Cairo,85000,adult
Robert,1,Rio de Janeiro,195000,young
Jessica,80,Rio de Janeiro,130000,senior
Sarah,90,Tokyo,50000,senior
Karen,27,Mumbai,55000,adult
Richard,72,Sydney,170000,senior
Jessica,84,New York,155000,senior
Joseph,9,Cairo,165000,young
John,19,Cape Town,100000,adult
Linda,64,New York,155000,adult
Mary,45,Toronto,125000,adult
Linda,8,Paris,140000,young
Robert,81,Moscow,180000,senior
Christopher,11,Paris,190000,young
Elizabeth,28,Cairo,190000,adult
Linda,31,Toronto,110000,adult
Sarah,36,Paris,75000,adult
Elizabeth,61,Moscow,140000,adult
James,99,Sydney,85000,senior
Susan,50,Paris,190000,adult
Karen,73,Toronto,90000,senior
Linda,39,Moscow,150000,adult
Mary,47,New York,45000,adult
Michael,83,Sydney,85000,senior
Susan,81,Mumbai,50000,senior
Mary,39,New York,185000,adult
Mary,49,New York,140000,adult
Jessica,32,New York,90000,adult
Joseph,89,Cape Town,100000,senior
Richard,7,Sydney,45000,young
John,96,Mumbai,80000,senior
Jennifer,96,Cairo,105000,senior
Barbara,18,Moscow,85000,young
Mary,88,Tokyo,45000,senior
Barbara,31,New York,145000,adult
Barbara,6,Paris,175000,young
David,95,Paris,95000,senior
Robert,80,Paris,150000,senior
Christopher,58,Tokyo,130000,adult
Sarah,71,Moscow,150000,senior
Robert,52,Cairo,55000,adult
Susan,94,Toronto,130000,senior
Jessica,48,Cape Town,150000,adult
David,78,Cape Town,130000,senior
Barbara,79,Cairo,60000,senior
William,16,New York,50000,young
David,50,Tokyo,65000,adult
Patricia,11,Paris,120000,young
Christopher,95,New York,30000,senior
Sarah,62,Rio de Janeiro,35000,adult
Jessica,72,Rio de Janeiro,180000,senior
Richard,99,Toronto,170000,senior
Susan,74,Paris,170000,senior
Michael,24,Tokyo,90000,adult
David,78,Cairo,180000,senior
Barbara,92,New York,100000,senior
Richard,13,Paris,190000,young
Linda,25,New York,120000,adult
Richard,78,Moscow,105000,senior
Elizabeth,30,Sydney,30000,adult
Karen,98,Toronto,45000,senior
Thomas,12,Paris,200000,young
David,89,Toronto,30000,senior
Thomas,63,Tokyo,40000,adult
Joseph,17,Paris,50000,young
Jessica,64,Cairo,105000,adult
Elizabeth,10,New York,165000,young
David,90,Rio de Janeiro,195000,senior
James,83,Moscow,120000,senior
Robert,52,Mumbai,90000,adult
Jessica,96,New York,100000,senior
Christopher,10,Sydney,190000,young
Sarah,70,New York,120000,senior
Christopher,53,Cape Town,75000,adult
Patricia,51,Mumbai,115000,adult
Sarah,52,Rio de Janeiro,35000,adult
Karen,92,Paris,150000,senior
Joseph,38,Moscow,155000,adult
Mary,82,New York,120000,senior
Barbara,31,Paris,140000,adult
Mary,41,Tokyo,50000,adult
Jennifer,56,Cape Town,80000,adult
Richard,58,Paris,135000,adult
Jennifer,6,Cairo,105000,young
Joseph,41,Cape Town,70000,adult
Richard,87,Mumbai,140000,senior
James,91,Tokyo,120000,senior
Thomas,73,Moscow,95000,senior
Mary,90,Cairo,160000,senior
John,22,Mumbai,135000,adult
Thomas,40,Moscow,45000,adult
Susan,67,Cairo,155000,senior
Thomas,7,Tokyo,125000,young
Sarah,72,Cape Town,45000,senior
David,34,Sydney,160000,adult
James,38,Moscow,70000,adult
Robert,9,Rio de Janeiro,200000,young
Michael,8,New York,170000,young
Jennifer,19,Mumbai,145000,adult
Karen,17,Moscow,115000,young
John,82,Moscow,120000,senior
Mary,87,Rio de Janeiro,70000,senior
Jennifer,97,Cape Town,130000,senior
Barbara,39,New York,150000,adult
Robert,16,Mumbai,175000,young
Christopher,81,Sydney,150000,senior
Richard,95,New York,140000,senior
Jennifer,93,Cape Town,170000,senior
Jessica,12,Paris,145000,young
Jennifer,63,Cairo,75000,adult
Linda,46,Moscow,90000,adult
Christopher,40,Toronto,115000,adult
Robert,21,Mumbai,160000,adult
Elizabeth,76,Mumbai,170000,senior
Barbara,64,Cape Town,80000,adult
Michael,96,Moscow,70000,senior
Robert,19,Paris,40000,adult
Karen,97,New York,200000,senior
Barbara,22,New York,50000,adult
Joseph,25,Toronto,100000,adult
William,89,Cape Town,40000,senior
James,91,Tokyo,60000,senior
James,86,Tokyo,115000,senior
Barbara,36,Moscow,35000,adult
Michael,71,Cairo,85000,senior
Patricia,77,New York,80000,senior
Patricia,38,Sydney,70000,adult
David,54,Toronto,120000,adult
Jessica,80,Paris,95000,senior
Susan,70,Sydney,125000,senior
Mary,71,Toronto,125000,senior
Mary,20,Paris,170000,adult
John,67,Paris,65000,senior
Richard,70,Sydney,200000,senior
James,72,Rio de Janeiro,185000,senior
William,63,Moscow,95000,adult
Barbara,53,Sydney,110000,adult
Elizabeth,77,Cape Town,165000,senior
Karen,9,Cape Town,130000,young
David,46,Sydney,145000,adult
Mary,75,Cairo,170000,senior
Robert,64,Toronto,185000,adult
William,64,Moscow,20000,adult
Joseph,32,Cairo,60000,adult
William,77,Rio de Janeiro,55000,senior
Mary,81,Paris,125000,senior
Patricia,49,Sydney,95000,adult
Christopher,21,Moscow,30000,adult
Jennifer,78,New York,190000,senior
Jennifer,68,Tokyo,190000,senior
Jessica,18,Sydney,150000,young
William,1,New York,80000,young
Christopher,90,Rio de Janeiro,175000,senior
William,49,Cape Town,175000,adult
Sarah,57,Moscow,185000,adult
Richard,46,New York,155000,adult
